"id","name","image_tag","created_at","updated_at"
"1626","Furniture & Fittings,Home & Office,Marketing","unavailable.png","2019-12-05 17:38:29","2019-12-05 17:38:29"
"1627","Education,Mechanical Engineering","unavailable.png","2019-12-05 17:38:41","2019-12-05 17:38:41"
"1628","Event Management,Financial Services,Micro Credit Institutions","unavailable.png","2019-12-05 17:39:05","2019-12-05 17:39:05"
"1629","Bulk Messaging,Cargo Services,Marketing","unavailable.png","2019-12-05 17:39:43","2019-12-05 17:39:43"
"1630","Consulting,Engineering,Financial Consulting","unavailable.png","2019-12-05 17:39:53","2019-12-05 17:39:53"
"1631","Bulk Messaging,Computer Software,Marketing","unavailable.png","2019-12-05 17:40:21","2019-12-05 17:40:21"
"1632","Auto Dealers (Four Wheelers),Auto Mechanics,Auto Tracking Services","unavailable.png","2019-12-05 17:40:46","2019-12-05 17:40:46"
"1633","Agriculture & Farms,Customs,Ports & Customs","unavailable.png","2019-12-05 17:41:35","2019-12-05 17:41:35"
"1634","Consulting,Marketing,Public Relation  Agencies","unavailable.png","2019-12-05 17:42:34","2019-12-05 17:42:34"
"1635","Consulting,Non Profits,Public & Social Services","unavailable.png","2019-12-05 17:42:38","2019-12-05 17:42:38"
"1636","Advertising Agencies,Fashion,Graphic Designers","unavailable.png","2019-12-05 17:42:41","2019-12-05 17:42:41"
"1637","Clinics,Doctors Nephrologists,Healthcare","unavailable.png","2019-12-05 17:43:09","2019-12-05 17:43:09"
"1638","Consulting,Corporate Manager,Hotels","unavailable.png","2019-12-05 17:43:52","2019-12-05 17:43:52"
"1639","Company Secretarial Services,Cyber Cafes,Media","unavailable.png","2019-12-05 17:44:08","2019-12-05 17:44:08"
"1640","Electronics,Spare Parts","unavailable.png","2019-12-05 17:44:19","2019-12-05 17:44:19"
"1641","Automobile,Stores,tyre","unavailable.png","2019-12-05 17:44:42","2019-12-05 17:44:42"
"1642","Business Centres,Chemists & Pharmacy,Contractors","unavailable.png","2019-12-05 17:44:48","2019-12-05 17:44:48"
"1643","Chemists & Pharmacy,Cosmetic Product,Food","unavailable.png","2019-12-05 17:44:58","2019-12-05 17:44:58"
"1644","Building Materials & Plumbing Materials,ceramic product,PVC","unavailable.png","2019-12-05 17:45:16","2019-12-05 17:45:16"
"1645","Hotels,Tour Managers,Tourism","unavailable.png","2019-12-05 17:46:08","2019-12-05 17:46:08"
"1646","Barbing Salon,Beauty Schools,Consulting","unavailable.png","2019-12-05 17:46:30","2019-12-05 17:46:30"
"1647","Agriculture & Farms,Animal Feed,Art & Craft Shops","unavailable.png","2019-12-05 17:48:03","2019-12-05 17:48:03"
"1648","Information Technology,Printers & Publishers,Telecom","unavailable.png","2019-12-05 17:48:29","2019-12-05 17:48:29"
"1649","Consulting,Media Communication,Writers","unavailable.png","2019-12-05 17:49:08","2019-12-05 17:49:08"
"1650","Associations,Cultural Associations,Professional Associations","unavailable.png","2019-12-05 17:49:54","2019-12-05 17:49:54"
"1651","Art & Craft Shops,Boutiques,Bridals","unavailable.png","2019-12-05 17:51:05","2019-12-05 17:51:05"
"1652","Computer Hardware,Hardware,Recharge Card Dealers","unavailable.png","2019-12-05 17:51:57","2019-12-05 17:51:57"
"1653","Mobile Phone Repairs, computer software, computer hardware, Computer Repairs & Services, Computer Accessories","unavailable.png","2019-12-05 17:52:11","2019-12-05 17:52:11"
"1654","Audio Visual Equipments,Electrical Accessories,Electronics","unavailable.png","2019-12-05 17:52:34","2019-12-05 17:52:34"
"1655","Branding,Marketing,Sports","unavailable.png","2019-12-05 17:53:14","2019-12-05 17:53:14"
"1656","Audio Visual Equipments,Building & Construction,Cleaning Professionals","unavailable.png","2019-12-05 17:53:33","2019-12-05 17:53:33"
"1657","Equipments,Fire Extinguisher Dealers,Fumigators","unavailable.png","2019-12-05 17:54:01","2019-12-05 17:54:01"
"1658","Agriculture & Farms,Clothing,Lifestyle","unavailable.png","2019-12-05 17:54:19","2019-12-05 17:54:19"
"1659","Consulting,Health Center,Health Management Organisation","unavailable.png","2019-12-05 17:55:55","2019-12-05 17:55:55"
"1660","Clothing,Media and Entertainment,Perfume Dealers","unavailable.png","2019-12-05 17:56:28","2019-12-05 17:56:28"
"1661","Children's Party Planners,Corporate Gifts,Event Decorators","unavailable.png","2019-12-05 17:57:03","2019-12-05 17:57:03"
"1662","Equipments,Household Electrical Services,Securities","unavailable.png","2019-12-05 17:57:08","2019-12-05 17:57:08"
"1663","Computer Hardware,Consulting,Graphic Designers","unavailable.png","2019-12-05 17:57:14","2019-12-05 17:57:14"
"1664","Agriculture & Farms,FMCG,FMCG Distributors","unavailable.png","2019-12-05 17:57:51","2019-12-05 17:57:51"
"1665","Equipments,Graphic Designers,Machines","unavailable.png","2019-12-05 17:57:59","2019-12-05 17:57:59"
"1666","computer hardware,Human Resources,Manufacturing","unavailable.png","2019-12-05 17:58:39","2019-12-05 17:58:39"
"1667","Graphic Designers,Marketing,Provision Stores","unavailable.png","2019-12-05 17:58:47","2019-12-05 17:58:47"
"1668","Building Engineers,Construction,Financial Services","unavailable.png","2019-12-05 17:59:02","2019-12-05 17:59:02"
"1669","Energy and Power,Food,Hair Care Product","unavailable.png","2019-12-05 17:59:08","2019-12-05 17:59:08"
"1670","Alcoholic Drink,Beverages,Churches","unavailable.png","2019-12-05 17:59:18","2019-12-05 17:59:18"
"1671","Computer Accessories,Computer Hardware,Industrial Products","unavailable.png","2019-12-05 17:59:23","2019-12-05 17:59:23"
"1672","Advertising Agencies,Clothing,Fashion","unavailable.png","2019-12-05 17:59:33","2019-12-05 17:59:33"
"1673","Aviation Institutes,Education and Institutes,Professional Institute","unavailable.png","2019-12-05 17:59:40","2019-12-05 17:59:40"
"1674","Accessories,Building Materials & Plumbing Materials,Computer Accessories","unavailable.png","2019-12-05 17:59:47","2019-12-05 17:59:47"
"1675","Clothing,Electrical and Electronic Equipments,Equipments","unavailable.png","2019-12-05 17:59:53","2019-12-05 17:59:53"
"1676","batteries,Building & Construction,Construction","unavailable.png","2019-12-05 18:00:04","2019-12-05 18:00:04"
"1677","Accommodation,Advertising Agencies,Consulting","unavailable.png","2019-12-05 18:00:05","2019-12-05 18:00:05"
"1678","Management & Staff Training,Marketing,Media and Entertainment","unavailable.png","2019-12-05 18:00:10","2019-12-05 18:00:10"
"1679","Fast Food Joints,Food,Herbal Product","unavailable.png","2019-12-05 18:00:12","2019-12-05 18:00:12"
"1680","Advertising Agencies,Electrical and Electronic Equipments,Entertainment","unavailable.png","2019-12-05 18:00:58","2019-12-05 18:00:58"
"1681","Education, Computer Training Centers, Internet Service Providers, Education and Institutes, Information and Communication Technology, Media and Entertainment, tutorial centres, Art & Design, Marketing, Telecom, Art Galleries","unavailable.png","2019-12-05 18:01:14","2019-12-05 18:01:14"
"1682","Cyber Cafes,Home & Office,Industrial Products","unavailable.png","2019-12-05 18:01:29","2019-12-05 18:01:29"
"1683","Architects,Building & Construction,Business Centres","unavailable.png","2019-12-05 18:01:31","2019-12-05 18:01:31"
"1684","Air Charter Service,Air Travel,Chemical Dealers","unavailable.png","2019-12-05 18:01:35","2019-12-05 18:01:35"
"1685","Airline Booking Offices,Building & Construction,Building Contractors","unavailable.png","2019-12-05 18:01:41","2019-12-05 18:01:41"
"1686","Associations,Auto Dealers (Four Wheelers),Auto Services","unavailable.png","2019-12-05 18:01:48","2019-12-05 18:01:48"
"1687","Financial Services,Maritime Services,Ports & Customs","unavailable.png","2019-12-05 18:01:54","2019-12-05 18:01:54"
"1688","computer software,door and gate,Entertainment","unavailable.png","2019-12-05 18:02:01","2019-12-05 18:02:01"
"1689","Furniture & Fittings,Home & Office,Manufacturers","unavailable.png","2019-12-05 18:02:24","2019-12-05 18:02:24"
"1690","Associations,Electrical and Electronic Equipments,Electrical Engineering","unavailable.png","2019-12-05 18:02:48","2019-12-05 18:02:48"
"1691","Cosmetics,Health & Beauty,Lifestyle","unavailable.png","2019-12-05 18:03:45","2019-12-05 18:03:45"
"1692","Associations,Information and Communication Technology,Management & Staff Training","unavailable.png","2019-12-05 18:03:47","2019-12-05 18:03:47"
"1693","Business Centres,Clothing,Consumer Product","unavailable.png","2019-12-05 18:04:05","2019-12-05 18:04:05"
"1694","Associations,Marketing,Security Services","unavailable.png","2019-12-05 18:04:07","2019-12-05 18:04:07"
"1695","Building & Construction,Computer Training Centers,Contractors","unavailable.png","2019-12-05 18:04:12","2019-12-05 18:04:12"
"1696","Airline Booking Offices,Entertainment,Media and Entertainment","unavailable.png","2019-12-05 18:04:21","2019-12-05 18:04:21"
"1697","Cafe,Home & Office,Office Services","unavailable.png","2019-12-05 18:04:29","2019-12-05 18:04:29"
"1698","Education,Education and Institutes,Electronics","unavailable.png","2019-12-05 18:04:34","2019-12-05 18:04:34"
"1699","Active Life,Arms and Ammunitions,Art & Design","unavailable.png","2019-12-05 18:04:43","2019-12-05 18:04:43"
"1700","Babies & Kiddies Products,Clothing,Coporate Wear","unavailable.png","2019-12-05 18:04:45","2019-12-05 18:04:45"
"1701","Clinics,Doctors Physiotherapy,Health And Medical","unavailable.png","2019-12-05 18:05:18","2019-12-05 18:05:18"
"1702","Airline Booking Offices,Hotels,Lifestyle","unavailable.png","2019-12-05 18:05:33","2019-12-05 18:05:33"
"1703","Home & Office,Home Appliances (Brand New),Household Equipments","unavailable.png","2019-12-05 18:05:38","2019-12-05 18:05:38"
"1704","Auto Tracking Services,Automobile,Car Care","unavailable.png","2019-12-05 18:05:44","2019-12-05 18:05:44"
"1705","Home & Office,Home And Office Accessories","unavailable.png","2019-12-05 18:06:14","2019-12-05 18:06:14"
"1706","Cooking Gas Dealers,Energy and Power,Filling Stations","unavailable.png","2019-12-05 18:07:23","2019-12-05 18:07:23"
"1707","Cooking Gas Dealers,Electrical Appliances,Equipments","unavailable.png","2019-12-05 18:07:27","2019-12-05 18:07:27"
"1708","Furniture & Fittings,Home & Office,Kitchen Utensils","unavailable.png","2019-12-05 18:07:36","2019-12-05 18:07:36"
"1709","Contractors,Federal Road Safety Corp,Government Offices","unavailable.png","2019-12-05 18:07:53","2019-12-05 18:07:53"
"1710","Education,industrial & medical gas,Manufacturing","unavailable.png","2019-12-05 18:08:35","2019-12-05 18:08:35"
"1711","Audio Visual Equipments,Bulk Messaging,Computer Accessories","unavailable.png","2019-12-05 18:09:11","2019-12-05 18:09:11"
"1712","Advertising Agencies,Art Galleries,Associations","unavailable.png","2019-12-05 18:10:13","2019-12-05 18:10:13"
"1713","Automobile,Cosmetic Product,Entertainment","unavailable.png","2019-12-05 18:10:25","2019-12-05 18:10:25"
"1714","Boutiques,Clothing,Curtain Accessories","unavailable.png","2019-12-05 18:10:39","2019-12-05 18:10:39"
"1715","Building Materials & Plumbing Materials,Household Services,Security & Telecom Automation System","unavailable.png","2019-12-05 18:10:58","2019-12-05 18:10:58"
"1716","Accountants,Financial Services,Immigration Consultants","unavailable.png","2019-12-05 18:11:14","2019-12-05 18:11:14"
"1717","Engineering,industrial & medical gas,Kerosine Dealers","unavailable.png","2019-12-05 18:11:35","2019-12-05 18:11:35"
"1718","Bulk Messaging,Education,Manufacturing","unavailable.png","2019-12-05 18:12:05","2019-12-05 18:12:05"
"1719","Book Shop,Consulting,Entertainment","unavailable.png","2019-12-05 18:12:23","2019-12-05 18:12:23"
"1720","Advertising Agencies,Art Galleries,Art Gallery","unavailable.png","2019-12-05 18:12:42","2019-12-05 18:12:42"
"1721","Confectionery,Food,Management & Staff Training","unavailable.png","2019-12-05 18:12:48","2019-12-05 18:12:48"
"1722","Clothing,Computer Training Centers,Coperate & Casuals","unavailable.png","2019-12-05 18:13:16","2019-12-05 18:13:16"
"1723","Business Development Services,Civil Engineering,Clinics","unavailable.png","2019-12-05 18:13:20","2019-12-05 18:13:20"
"1724","Beverages,Business Centres,Computer Accessories","unavailable.png","2019-12-05 18:13:30","2019-12-05 18:13:30"
"1725","Manufacturing,Mobile Phone,Photography","unavailable.png","2019-12-05 18:13:35","2019-12-05 18:13:35"
"1726","Associations,Book Shop,CD & DVD Rentals","unavailable.png","2019-12-05 18:14:01","2019-12-05 18:14:01"
"1727","Air Travel,Taxi Services,Travel","unavailable.png","2019-12-05 18:14:56","2019-12-05 18:14:56"
"1728","Air Travel,Airports,Travel","unavailable.png","2019-12-05 18:15:08","2019-12-05 18:15:08"
"1729","Cosmetic Product,Household Equipments,Manufacturing","unavailable.png","2019-12-05 18:15:20","2019-12-05 18:15:20"
"1730","Household Services,Ports & Customs,Shipping Services & Suppliers","unavailable.png","2019-12-05 18:15:36","2019-12-05 18:15:36"
"1731","Architects,Building Construction Services,Building Maintenance","unavailable.png","2019-12-05 18:15:42","2019-12-05 18:15:42"
"1732","Continental Cuisine,Gardening & Landscaping,Household Services","unavailable.png","2019-12-05 18:16:20","2019-12-05 18:16:20"
"1733","Carpenters,Equipments,Glass Dealers","unavailable.png","2019-12-05 18:17:52","2019-12-05 18:17:52"
"1734","Art & Design,Art Galleries,Colleges","unavailable.png","2019-12-05 18:17:57","2019-12-05 18:17:57"
"1735","Cosmetic Product,Media Communication,Online Media","unavailable.png","2019-12-05 18:18:26","2019-12-05 18:18:26"
"1736","Associations,Building Engineers,Club Associations","unavailable.png","2019-12-05 18:18:28","2019-12-05 18:18:28"
"1737","Automobile,Event Management,Gift Shops","unavailable.png","2019-12-05 18:19:50","2019-12-05 18:19:50"
"1738","bags,Book Shop,Education","unavailable.png","2019-12-05 18:20:09","2019-12-05 18:20:09"
"1739","Computer Training Centers,Education,Polytechnics","unavailable.png","2019-12-05 18:20:17","2019-12-05 18:20:17"
"1740","Billiard Game,Entertainment,Sports","unavailable.png","2019-12-05 18:20:21","2019-12-05 18:20:21"
"1741","beauty salon,Electrical Equipment Dealers,Energy","unavailable.png","2019-12-05 18:20:26","2019-12-05 18:20:26"
"1742","Electrical Accessories,Electricians,Energy","unavailable.png","2019-12-05 18:21:50","2019-12-05 18:21:50"
"1743","Bottled Water Manufacturers,Confectionery,Plastic Dealers","unavailable.png","2019-12-05 18:22:02","2019-12-05 18:22:02"
"1744","Beverages,Cooking Utensil Rentals,Fast Food Joints","unavailable.png","2019-12-05 18:22:42","2019-12-05 18:22:42"
"1745","Electronic Repair,Entertainment,Fabrication","unavailable.png","2019-12-05 18:22:45","2019-12-05 18:22:45"
"1746","Animation,Beverages,Dairy Product Dealers","unavailable.png","2019-12-05 18:22:56","2019-12-05 18:22:56"
"1747","Diesel Dealers,Event Decorators,Event Management","unavailable.png","2019-12-05 18:23:02","2019-12-05 18:23:02"
"1748","Custodianship,Law,Law Firms & Solicitors","unavailable.png","2019-12-05 18:23:04","2019-12-05 18:23:04"
"1749","computer hardware,Education,Internet Service Providers","unavailable.png","2019-12-05 18:23:55","2019-12-05 18:23:55"
"1750","Clothing,Education,Financial Services","unavailable.png","2019-12-05 18:24:02","2019-12-05 18:24:02"
"1751","Automobile,Financial Services,Registrars","unavailable.png","2019-12-05 18:24:20","2019-12-05 18:24:20"
"1752","Entertainment,Fashion,Films","unavailable.png","2019-12-05 18:24:37","2019-12-05 18:24:37"
"1753","Entertainment,Facility Managers,Graphic Designers","unavailable.png","2019-12-05 18:24:44","2019-12-05 18:24:44"
"1754","Auto Tracking Services,Cargo Services,Electronic Repair","unavailable.png","2019-12-05 18:25:06","2019-12-05 18:25:06"
"1755","Electrical Engineering,Electronics,Electronics Appliances","unavailable.png","2019-12-05 18:26:59","2019-12-05 18:26:59"
"1756","Dance Group Training,Entertainment,Media","unavailable.png","2019-12-05 18:27:18","2019-12-05 18:27:18"
"1757","Education,Fitness Centre,Kindergartens","unavailable.png","2019-12-05 18:27:36","2019-12-05 18:27:36"
"1758","Agriculture & Farms,industrial & medical gas,Livestock","unavailable.png","2019-12-05 18:27:53","2019-12-05 18:27:53"
"1759","Bottled Water Manufacturers,foam,Manufacturing","unavailable.png","2019-12-05 18:27:55","2019-12-05 18:27:55"
"1760","Auto Tracking Services,Cargo Services,Human Resources","unavailable.png","2019-12-05 18:27:56","2019-12-05 18:27:56"
"1761","Beverages,Continental Cuisine,Equipments","unavailable.png","2019-12-05 18:28:27","2019-12-05 18:28:27"
"1762","Agriculture & Farms,Automobile,Laundry & Dry Cleaners","unavailable.png","2019-12-05 18:28:33","2019-12-05 18:28:33"
